PERSONID,RECORDACTIVITYDATE,TESTSCORE,TESTSCORETYPERAW,TESTDATE
36130,04/20/2010 12:17:23,610,GR02,04/20/2010 00:00:00
36130,04/20/2010 12:17:30,4.4,GR03,04/20/2010 00:00:00
36131,04/20/2010 21:57:47,77,G05,12/01/2009 00:00:00
36137,04/21/2010 21:36:22,29,A05,01/01/2010 00:00:00
36137,04/21/2010 21:36:22,1280,SATT,01/01/2010 00:00:00
36146,04/26/2010 18:39:31,600,S01,02/01/2010 00:00:00
36146,04/26/2010 18:39:32,26,A05,02/01/2010 00:00:00
36146,04/26/2010 18:39:32,600,S02,02/01/2010 00:00:00
36146,04/26/2010 18:39:32,1200,SATC,02/01/2010 00:00:00
36158,05/02/2010 22:23:17,30,A05,01/04/2010 00:00:00
36158,05/02/2010 22:23:17,1320,SATT,01/04/2010 00:00:00
36172,05/10/2010 10:49:32,32,A05,05/10/2010 00:00:00
36172,05/10/2010 10:49:33,1410,SATT,05/10/2010 00:00:00
36179,05/12/2010 10:54:36,1360,SATT,02/06/2010 00:00:00
36179,05/12/2010 10:54:36,31,A05,02/06/2010 00:00:00
36180,05/12/2010 10:53:39,30,A05,03/03/2010 00:00:00
36180,05/12/2010 10:53:39,1320,SATT,03/03/2010 00:00:00
36186,05/21/2010 13:24:52,650,ZEAM,05/21/2010 00:00:00
36198,05/15/2010 11:53:03,20,T_RD,09/01/2009 00:00:00
36198,05/15/2010 11:53:04,18,T_LI,09/01/2009 00:00:00
36198,05/15/2010 11:53:04,17,T_WR,09/01/2009 00:00:00
36198,05/15/2010 11:53:04,14,T_SP,09/01/2009 00:00:00
36198,05/15/2010 11:53:04,069,T_TS,09/01/2009 00:00:00
36199,05/15/2010 12:18:09,24,T_RD,10/01/2009 00:00:00
36199,05/15/2010 12:18:09,20,T_LI,10/01/2009 00:00:00
36199,05/15/2010 12:18:09,17,T_SP,10/01/2009 00:00:00
36199,05/15/2010 12:18:09,22,T_WR,10/01/2009 00:00:00
36199,05/15/2010 12:49:10,083,T_TS,10/01/2009 00:00:00
36200,05/15/2010 12:51:58,091,T_TS,05/01/2010 00:00:00
36215,05/18/2010 20:16:56,700,G03,05/18/2010 00:00:00
36217,05/18/2010 20:44:31,770,G03,05/18/2010 00:00:00
36219,05/19/2010 08:24:52,1320,SATT,05/19/2010 00:00:00
36219,05/19/2010 08:24:52,30,A05,05/19/2010 00:00:00
36226,05/19/2010 12:24:05,26,T_RD,05/19/2010 00:00:00
36226,05/19/2010 12:24:23,109,T_TS,05/19/2010 00:00:00
36232,05/21/2010 10:34:19,32,A05,05/21/2010 00:00:00
36232,05/21/2010 10:34:20,1410,SATT,05/21/2010 00:00:00
36233,05/23/2010 16:04:36,30,A05,05/23/2010 00:00:00
36233,05/23/2010 16:04:37,1320,SATT,05/23/2010 00:00:00
36235,05/24/2010 14:15:17,1410,SATT,05/24/2010 00:00:00
36235,05/24/2010 14:15:17,32,A05,05/24/2010 00:00:00
36236,05/24/2010 15:41:32,33,A05,05/24/2010 00:00:00
36236,05/24/2010 15:41:32,1460,SATT,05/24/2010 00:00:00
36236,05/25/2010 13:57:59,80,COME,05/25/2010 00:00:00
36246,05/25/2010 14:45:01,32,COMM,05/25/2010 00:00:00
36246,05/25/2010 14:45:01,29,COMW,05/25/2010 00:00:00
36251,05/26/2010 23:09:40,32,A05,10/04/2009 00:00:00
36251,05/26/2010 23:09:41,1410,SATT,10/04/2009 00:00:00
36252,05/27/2010 10:21:04,34,A05,05/27/2010 00:00:00
36252,05/27/2010 10:21:04,1510,SATT,05/27/2010 00:00:00
36253,05/27/2010 09:35:35,550,S01,05/01/2010 00:00:00
36253,05/27/2010 09:35:36,550,S02,05/01/2010 00:00:00
36253,05/27/2010 09:35:51,26,A05,05/01/2010 00:00:00
36253,05/27/2010 09:35:51,1100,SATC,05/01/2010 00:00:00
36254,05/27/2010 14:00:18,32,A05,05/27/2010 00:00:00
36254,05/27/2010 14:00:19,1410,SATT,05/27/2010 00:00:00
36260,06/02/2010 10:25:47,32,A05,06/02/2010 00:00:00
36263,06/04/2010 17:10:11,1560,SATT,06/04/2010 00:00:00
36263,06/04/2010 17:10:11,35,A05,06/04/2010 00:00:00
36268,08/06/2010 14:30:19,25,A01,08/06/2010 00:00:00
36268,08/06/2010 14:30:20,30,A02,08/06/2010 00:00:00
36272,06/09/2010 14:42:38,600,S01,05/09/2010 00:00:00
36272,06/09/2010 14:42:38,26,A05,05/09/2010 00:00:00
36272,06/09/2010 14:42:38,1200,SATC,05/09/2010 00:00:00
36272,06/09/2010 14:43:00,600,S02,05/09/2010 00:00:00
36279,06/14/2010 17:59:23,1250,SATC,06/14/2010 00:00:00
36280,06/14/2010 17:58:48,1300,SATC,06/14/2010 00:00:00
36281,06/14/2010 17:59:05,1300,SATC,06/14/2010 00:00:00
36282,06/14/2010 17:52:20,1330,SATC,06/14/2010 00:00:00
36285,06/15/2010 12:37:03,1410,SATT,06/15/2010 00:00:00
36285,06/15/2010 12:37:03,32,A05,06/15/2010 00:00:00
36286,02/10/2011 17:57:48,26,A05,05/20/2008 00:00:00
36292,06/17/2010 11:31:51,600,S01,05/17/2010 00:00:00
36292,06/17/2010 11:32:12,600,S02,05/17/2010 00:00:00
36292,06/17/2010 11:32:12,1200,SATC,05/17/2010 00:00:00
36292,06/17/2010 11:32:12,26,A05,05/17/2010 00:00:00
36293,06/17/2010 11:59:48,30,A05,06/17/2010 00:00:00
36293,06/17/2010 11:59:48,1320,SATT,06/17/2010 00:00:00
36295,06/17/2010 16:37:42,1460,SATT,06/17/2010 00:00:00
36295,06/17/2010 16:37:42,33,A05,06/17/2010 00:00:00
36307,06/21/2010 12:00:13,30,A05,06/21/2010 00:00:00
36307,06/21/2010 12:00:14,1320,SATT,06/21/2010 00:00:00
36310,06/22/2010 09:32:43,600,S01,05/22/2010 00:00:00
36310,06/22/2010 09:33:02,600,S02,05/22/2010 00:00:00
36310,06/22/2010 09:33:02,26,A05,05/22/2010 00:00:00
36310,06/22/2010 09:33:02,1200,SATC,05/22/2010 00:00:00
36312,06/22/2010 15:34:47,1200,SATC,06/22/2010 00:00:00
36314,05/16/2012 13:21:26,550,S01,04/01/2010 00:00:00
36314,05/16/2012 13:21:27,550,S02,04/01/2010 00:00:00
36314,05/16/2012 13:21:36,1100,SATC,04/01/2012 00:00:00
36314,05/16/2012 13:21:36,26,A05,04/01/2012 00:00:00
36326,07/06/2010 14:40:55,630,ZEAM,06/22/2010 00:00:00
36329,06/28/2010 19:04:29,1510,SATT,06/28/2010 00:00:00
36329,06/28/2010 19:04:29,34,A05,06/28/2010 00:00:00
36346,07/08/2010 00:46:38,1410,SATT,09/01/2009 00:00:00
36346,07/08/2010 00:46:38,32,A05,09/01/2009 00:00:00
36348,07/07/2010 19:10:35,750,G03,01/04/2010 00:00:00
36349,07/07/2010 21:32:59,32,A05,10/01/1999 00:00:00
36349,07/07/2010 21:35:01,275,PCAT,11/05/2009 00:00:00
36351,07/07/2010 22:39:44,730,G03,10/01/2009 00:00:00
36352,07/07/2010 22:40:06,270,PCAT,11/01/2009 00:00:00
36353,07/08/2010 11:23:14,32,A05,07/08/2010 00:00:00
36353,07/08/2010 11:23:15,1410,SATT,07/08/2010 00:00:00
36354,07/08/2010 14:21:11,30,A05,10/01/2009 00:00:00
36354,07/08/2010 14:29:41,740,G03,07/08/2010 00:00:00
36354,07/08/2010 14:33:27,29,A05,07/01/2009 00:00:00
36355,07/09/2010 13:00:59,130,T02,07/09/2010 00:00:00
36357,07/14/2010 09:40:58,34,A05,07/14/2010 00:00:00
36357,07/14/2010 09:40:58,1510,SATT,07/14/2010 00:00:00
36360,07/15/2010 22:41:13,170,T02,03/09/2010 00:00:00
36361,07/15/2010 22:52:50,200,T02,07/15/2010 00:00:00
36362,07/16/2010 07:36:13,550,S01,06/15/2010 00:00:00
36362,07/16/2010 07:36:38,550,S02,06/15/2010 00:00:00
36362,07/16/2010 07:36:38,1100,SATC,06/15/2010 00:00:00
36362,07/16/2010 07:36:38,26,A05,06/15/2010 00:00:00
36362,07/16/2010 08:14:05,170,T02,07/16/2010 00:00:00
36364,07/16/2010 09:01:06,550,S01,07/13/2010 00:00:00
36364,07/16/2010 09:01:06,190,T02,07/01/2010 00:00:00
36364,07/16/2010 09:01:22,1100,SATC,07/13/2010 00:00:00
36364,07/16/2010 09:01:22,550,S02,07/13/2010 00:00:00
36364,07/16/2010 09:01:22,26,A05,07/13/2010 00:00:00
36365,07/16/2010 10:46:21,190,T02,07/16/2010 00:00:00
36367,07/28/2010 09:22:31,600,S01,07/01/2010 00:00:00
36367,07/28/2010 09:22:46,1200,SATC,07/01/2010 00:00:00
36367,07/28/2010 09:22:46,600,S02,07/01/2010 00:00:00
36367,07/28/2010 09:22:46,26,A05,07/01/2010 00:00:00
36368,07/28/2010 09:24:13,600,S01,07/01/2010 00:00:00
36368,07/28/2010 09:24:24,600,S02,07/01/2010 00:00:00
36368,07/28/2010 09:24:24,26,A05,07/01/2010 00:00:00
36368,07/28/2010 09:24:24,1200,SATC,07/01/2010 00:00:00
36377,08/06/2010 15:21:30,30,A05,08/06/2010 00:00:00
36377,08/06/2010 15:21:31,1320,SATT,08/06/2010 00:00:00
36378,08/08/2010 13:38:32,32,A05,10/01/2009 00:00:00
36378,08/08/2010 13:38:33,1410,SATT,10/01/2009 00:00:00
36380,08/10/2010 15:16:31,30,A05,08/10/2010 00:00:00
36380,08/10/2010 15:16:32,1320,SATT,08/10/2010 00:00:00
36385,08/16/2010 11:16:19,85,G05,08/16/2010 00:00:00
36390,08/17/2010 12:49:47,32,A05,08/17/2010 00:00:00
36390,08/17/2010 12:49:48,1410,SATT,08/17/2010 00:00:00
36401,09/17/2010 15:34:16,600,S01,08/09/2010 00:00:00
36401,09/17/2010 15:34:30,600,S02,08/09/2010 00:00:00
36401,09/17/2010 15:34:30,1200,SATC,08/09/2010 00:00:00
36401,09/17/2010 15:34:31,26,A05,08/09/2010 00:00:00
36401,03/05/2015 22:23:30,78,COMR,01/02/2015 00:00:00
36403,09/17/2010 15:33:20,650,S01,08/09/2010 00:00:00
36403,09/17/2010 15:33:40,1300,SATC,08/09/2010 00:00:00
36403,09/17/2010 15:33:40,650,S02,08/09/2010 00:00:00
36403,09/17/2010 15:33:40,29,A05,08/09/2010 00:00:00
36421,10/25/2010 09:33:35,32,A05,10/01/2009 00:00:00
36421,10/25/2010 09:33:35,1410,SATT,10/01/2009 00:00:00
36439,11/08/2010 17:22:08,85,ASSE,08/08/2010 00:00:00
36452,07/09/2014 17:12:04,140,G03Q,03/10/2007 00:00:00
36452,07/09/2014 17:12:05,147,G03V,03/10/2007 00:00:00
36452,07/09/2014 17:12:05,0.5,G03W,03/10/2007 00:00:00
36474,09/09/2011 11:26:39,32,A05,09/09/2011 00:00:00
36476,11/16/2010 06:50:50,65,COMW,11/15/2010 00:00:00
36476,11/16/2010 06:50:52,68,COMM,11/15/2010 00:00:00
36504,11/21/2010 13:59:36,635,S01,05/21/2010 00:00:00
36504,11/21/2010 13:59:53,1270,SATC,05/21/2010 00:00:00
36504,11/21/2010 13:59:53,635,S02,05/21/2010 00:00:00
36504,11/21/2010 13:59:53,28,A05,05/21/2010 00:00:00
36504,05/22/2013 09:41:28,89,COMM,05/22/2013 00:00:00
36504,05/22/2013 09:41:29,93,COMW,05/22/2013 00:00:00
36505,11/21/2010 13:58:25,600,S01,09/21/2010 00:00:00
36505,11/21/2010 13:58:58,1200,SATC,09/21/2010 00:00:00
36505,11/21/2010 13:58:58,26,A05,09/21/2010 00:00:00
36505,11/21/2010 13:58:58,600,S02,09/21/2010 00:00:00
36554,01/19/2011 09:27:35,34,A05,10/01/2010 00:00:00
36554,01/19/2011 09:27:37,1510,SATT,10/01/2010 00:00:00
36570,10/17/2011 14:27:34,21,A05,10/10/2010 00:00:00
36570,10/17/2011 14:27:34,0980,SATT,10/10/2010 00:00:00
36571,10/17/2011 13:03:48,1060,SATT,10/10/2010 00:00:00
36571,10/17/2011 13:03:48,24,A05,10/10/2010 00:00:00
36608,04/30/2012 18:29:18,88,ACT,04/30/2012 00:00:00
37086,02/28/2011 16:03:14,30,A05,10/10/2010 00:00:00
37086,02/28/2011 16:03:16,1320,SATT,10/10/2010 00:00:00
37087,02/28/2011 16:03:31,30,A05,10/10/2010 00:00:00
37087,02/28/2011 16:03:31,1320,SATT,10/10/2010 00:00:00
37106,03/15/2011 16:17:00,32,A05,03/15/2011 00:00:00
37106,03/15/2011 16:17:00,1410,SATT,03/15/2011 00:00:00
37134,04/04/2011 09:57:44,32,A05,04/04/2011 00:00:00
37134,04/04/2011 09:57:45,1410,SATT,04/04/2011 00:00:00
37162,04/19/2011 11:37:49,1280,SATT,11/01/2010 00:00:00
37162,04/19/2011 11:37:49,29,A05,11/01/2010 00:00:00
37168,04/19/2011 11:15:49,34,A05,09/15/2010 00:00:00
37168,04/19/2011 11:15:49,1510,SATT,09/15/2010 00:00:00
37169,04/19/2011 11:27:44,0980,SATT,06/05/2010 00:00:00
37169,04/19/2011 11:27:44,21,A05,06/05/2010 00:00:00
37170,04/19/2011 13:32:23,35,A05,02/23/2011 00:00:00
37170,04/19/2011 13:32:23,1560,SATT,02/23/2011 00:00:00
37171,04/19/2011 13:38:39,20,A05,03/23/2011 00:00:00
37171,04/19/2011 13:38:39,0950,SATT,03/23/2011 00:00:00
37183,04/19/2011 10:30:41,22,A05,02/01/2011 00:00:00
37183,04/19/2011 10:30:42,0940,SATT,02/01/2011 00:00:00
37188,04/19/2011 13:49:19,26,A05,10/20/2010 00:00:00
37188,04/19/2011 13:49:19,1150,SATT,10/20/2010 00:00:00
37189,04/19/2011 13:57:58,25,A05,11/01/2010 00:00:00
37189,04/19/2011 13:57:58,1100,SATT,11/01/2010 00:00:00
37190,04/19/2011 14:23:11,29,A05,10/20/2010 00:00:00
37190,04/19/2011 14:23:11,1280,SATT,10/20/2010 00:00:00
37191,04/19/2011 14:29:43,20,A05,03/10/2011 00:00:00
37191,04/19/2011 14:29:43,0950,SATT,03/10/2011 00:00:00
37192,04/19/2011 14:42:31,1410,SATT,11/01/2010 00:00:00
37192,04/19/2011 14:42:31,32,A05,11/01/2010 00:00:00
37201,04/22/2011 11:36:03,25,A05,11/11/2010 00:00:00
37201,04/22/2011 11:36:05,1100,SATT,11/11/2010 00:00:00
37202,04/22/2011 11:46:25,0980,SATT,11/11/2010 00:00:00
37202,04/22/2011 11:46:25,23,A05,11/11/2010 00:00:00
37203,04/22/2011 11:52:26,1240,SATT,11/01/2010 00:00:00
37203,04/22/2011 11:52:26,28,A05,11/01/2010 00:00:00
37204,04/22/2011 14:20:36,22,A05,11/01/2010 00:00:00
37204,04/22/2011 14:20:36,0940,SATT,11/01/2010 00:00:00
37205,04/22/2011 14:43:35,1100,SATT,12/15/2010 00:00:00
37205,04/22/2011 14:43:35,25,A05,12/15/2010 00:00:00
37206,04/22/2011 14:52:00,21,A05,11/01/2010 00:00:00
37206,04/22/2011 14:52:00,0980,SATT,11/01/2010 00:00:00
37207,04/22/2011 15:00:25,0980,SATT,11/01/2010 00:00:00
37207,04/22/2011 15:00:25,23,A05,11/01/2010 00:00:00
37209,04/22/2011 15:16:44,0950,SATT,11/01/2010 00:00:00
37209,04/22/2011 15:16:44,20,A05,11/01/2010 00:00:00
37211,04/22/2011 15:28:41,0980,SATT,11/01/2010 00:00:00
37211,04/22/2011 15:28:41,21,A05,11/01/2010 00:00:00
37213,04/25/2011 08:48:23,21,A05,11/01/2010 00:00:00
37213,04/25/2011 08:48:24,0980,SATT,11/01/2010 00:00:00
37214,04/25/2011 10:25:16,1240,SATT,11/01/2010 00:00:00
37214,04/25/2011 10:25:16,28,A05,11/01/2010 00:00:00
37215,04/25/2011 13:53:15,20,A05,10/01/2010 00:00:00
37215,04/25/2011 13:53:15,0950,SATT,10/01/2010 00:00:00
37230,05/01/2011 21:19:24,33,A05,11/11/2010 00:00:00
37230,05/01/2011 21:19:25,1460,SATT,11/11/2010 00:00:00
37231,05/02/2011 13:22:41,26,A05,11/01/2010 00:00:00
37231,05/02/2011 13:22:42,1150,SATT,11/01/2010 00:00:00
37232,05/02/2011 13:50:51,1150,SATT,11/01/2010 00:00:00
37232,05/02/2011 13:50:51,26,A05,11/01/2010 00:00:00
37235,05/03/2011 01:56:41,32,A05,05/03/2011 00:00:00
37237,05/10/2011 22:51:13,1560,SATT,05/10/2011 00:00:00
37237,05/10/2011 22:51:13,35,A05,05/10/2011 00:00:00
37242,05/04/2011 10:06:18,1560,SATT,05/04/2011 00:00:00
37242,05/04/2011 10:06:18,35,A05,05/04/2011 00:00:00
37248,05/16/2011 12:14:12,59,S03,01/01/2011 00:00:00
37248,05/16/2011 12:14:12,575,S02,01/01/2011 00:00:00
37248,05/16/2011 12:14:12,600,S01,01/01/2011 00:00:00
37249,05/16/2011 12:13:50,510,S02,01/01/2011 00:00:00
37249,05/16/2011 12:13:50,520,S01,01/01/2011 00:00:00
37249,05/16/2011 12:13:50,55,S03,01/01/2011 00:00:00
37250,05/16/2011 12:13:31,510,S02,01/01/2011 00:00:00
37250,05/16/2011 12:13:31,53,S03,01/01/2011 00:00:00
37250,05/16/2011 12:13:31,520,S01,01/01/2011 00:00:00
37251,05/16/2011 12:13:08,500,S02,01/01/2011 00:00:00
37251,05/16/2011 12:13:08,50,S03,01/01/2011 00:00:00
37251,05/16/2011 12:13:08,500,S01,01/01/2011 00:00:00
37252,05/16/2011 12:12:47,510,S02,01/01/2011 00:00:00
37252,05/16/2011 12:12:47,510,S01,01/01/2011 00:00:00
37252,05/16/2011 12:12:47,51,S03,01/01/2011 00:00:00
37253,05/16/2011 12:12:26,53,S03,01/01/2011 00:00:00
37253,05/16/2011 12:12:26,530,S02,01/01/2011 00:00:00
37253,05/16/2011 12:12:26,530,S01,01/01/2011 00:00:00
37254,05/16/2011 12:12:06,55,S03,01/01/2011 00:00:00
37254,05/16/2011 12:12:06,550,S02,01/01/2011 00:00:00
37254,05/16/2011 12:12:06,550,S01,01/01/2011 00:00:00
37255,05/16/2011 12:11:42,65,S03,01/01/2011 00:00:00
37255,05/16/2011 12:11:42,600,S01,01/01/2011 00:00:00
37255,05/16/2011 12:11:42,520,S02,01/01/2011 00:00:00
37256,05/16/2011 12:11:17,510,S01,01/01/2011 00:00:00
37256,05/16/2011 12:11:17,68,S03,01/01/2011 00:00:00
37256,05/16/2011 12:11:17,515,S02,01/01/2011 00:00:00
37257,05/16/2011 12:10:53,520,S02,01/01/2011 00:00:00
37257,05/16/2011 12:10:53,65,S03,01/01/2011 00:00:00
37257,05/16/2011 12:10:53,530,S01,01/01/2011 00:00:00
37258,05/16/2011 12:10:25,550,S02,01/01/2011 00:00:00
37258,05/16/2011 12:10:25,600,S01,01/01/2011 00:00:00
37258,05/16/2011 12:10:28,70,S03,01/01/2011 00:00:00
37259,05/16/2011 12:08:21,510,S01,01/01/2011 00:00:00
37259,05/16/2011 12:09:46,550,S02,01/01/2011 00:00:00
37259,05/16/2011 12:09:50,60,S03,01/01/2011 00:00:00
37261,05/10/2011 11:45:24,35,A05,05/10/2011 00:00:00
37261,05/10/2011 11:45:26,1560,SATT,05/10/2011 00:00:00
37266,05/05/2011 16:29:54,28,A05,05/05/2011 00:00:00
37266,05/05/2011 16:30:01,1240,SATT,05/05/2011 00:00:00
37271,05/10/2011 14:39:25,34,A05,11/01/2010 00:00:00
37271,05/10/2011 14:39:25,1510,SATT,11/01/2010 00:00:00
37281,05/12/2011 14:50:30,35,A05,11/01/2008 00:00:00
37281,05/12/2011 14:50:31,1560,SATT,11/01/2008 00:00:00
37295,05/19/2011 12:49:13,760,G03,03/04/2010 00:00:00
37310,05/27/2011 13:54:55,32,ACT,05/27/2011 00:00:00
37310,05/31/2011 21:12:12,760,G03,01/01/2011 00:00:00
37310,06/02/2011 11:59:22,80,APRC,01/15/2011 00:00:00
37310,06/02/2011 11:59:22,72,APEN,01/15/2011 00:00:00
37310,06/02/2011 14:30:56,80,MATH,01/15/2011 00:00:00
37310,06/02/2011 14:30:56,72,MCAP,01/15/2011 00:00:00
37335,06/16/2011 12:19:59,32,A05,06/16/2011 00:00:00
37335,06/16/2011 12:19:59,1410,SATT,06/16/2011 00:00:00
37336,06/17/2011 17:45:38,30,A05,02/02/2011 00:00:00
37336,06/17/2011 17:46:20,1380,SATC,01/10/2011 00:00:00
37343,06/17/2011 10:45:12,27,A05,06/17/2011 00:00:00
37343,06/17/2011 10:45:13,1200,SATT,06/17/2011 00:00:00
37345,06/17/2011 15:51:59,1240,SATT,06/17/2011 00:00:00
37345,06/17/2011 15:51:59,28,A05,06/17/2011 00:00:00
37347,06/17/2011 19:19:26,32,A05,11/12/2010 00:00:00
37347,06/17/2011 19:19:50,1410,SATC,12/12/2010 00:00:00
37357,06/21/2011 22:43:56,32,A05,06/21/2011 00:00:00
37357,06/21/2011 22:43:56,1410,SATT,06/21/2011 00:00:00
37358,06/22/2011 14:19:55,1460,SATT,06/22/2011 00:00:00
37358,06/22/2011 14:19:55,33,A05,06/22/2011 00:00:00
37359,06/24/2011 10:02:42,30,A05,06/24/2011 00:00:00
37359,06/24/2011 10:02:42,1320,SATT,06/24/2011 00:00:00
37360,06/24/2011 10:02:28,34,A05,06/24/2011 00:00:00
37360,06/24/2011 10:02:29,1510,SATT,06/24/2011 00:00:00
37363,06/26/2011 13:40:54,600,S01,03/01/2011 00:00:00
37363,06/26/2011 13:41:14,1200,SATC,03/01/2011 00:00:00
37363,06/26/2011 13:41:14,600,S02,03/01/2011 00:00:00
37363,06/26/2011 13:41:14,26,A05,03/01/2011 00:00:00
37370,06/28/2011 14:51:48,680,GREC,01/09/2011 00:00:00
37377,07/05/2011 15:41:48,35,A05,07/05/2011 00:00:00
37377,07/05/2011 15:41:48,1560,SATT,07/05/2011 00:00:00
37378,07/05/2011 16:29:40,30,A05,07/05/2011 00:00:00
37378,07/05/2011 16:29:40,1320,SATT,07/05/2011 00:00:00
37382,07/06/2011 23:32:56,725,GREC,10/10/2010 00:00:00
37383,07/07/2011 10:56:41,1320,SATT,07/07/2011 00:00:00
37383,07/07/2011 10:56:41,30,A05,07/07/2011 00:00:00
37386,07/11/2011 17:57:30,850,LSAT,06/01/2011 00:00:00
37386,07/11/2011 18:07:04,720,LSAT,02/01/2011 00:00:00
37392,07/13/2011 00:09:42,30,A05,07/13/2011 00:00:00
37392,07/13/2011 00:09:43,1320,SATT,07/13/2011 00:00:00
37398,07/13/2011 15:27:14,30,A01,05/01/2011 00:00:00
37398,07/13/2011 15:27:32,1320,SATT,05/01/2011 00:00:00
37398,07/13/2011 15:27:32,30,A05,05/01/2011 00:00:00
37398,07/13/2011 15:27:32,30,A02,05/01/2011 00:00:00
37400,07/17/2011 13:01:12,600,S01,03/13/2011 00:00:00
37400,07/17/2011 13:01:38,26,A05,03/13/2011 00:00:00
37400,07/17/2011 13:01:38,1150,SATC,03/13/2011 00:00:00
37400,07/17/2011 13:01:38,550,S02,03/13/2011 00:00:00
37403,07/18/2011 17:49:08,150,G03Q,06/01/2011 00:00:00
37403,07/18/2011 17:49:08,150,G03V,06/01/2011 00:00:00
37403,07/18/2011 17:49:44,300,GREC,06/01/2011 00:00:00
37408,05/21/2012 10:32:35,59,COMW,01/15/2010 00:00:00
37408,05/21/2012 10:32:35,87,COMM,01/15/2010 00:00:00
37418,08/01/2011 10:05:32,550,S01,07/15/2011 00:00:00
37418,08/01/2011 10:05:43,550,S02,07/15/2011 00:00:00
37418,08/01/2011 10:05:43,1100,SATC,07/15/2011 00:00:00
37423,08/17/2011 17:35:10,30,A05,04/29/2011 00:00:00
37423,08/17/2011 17:35:10,1320,SATT,04/29/2011 00:00:00
37425,08/17/2011 17:53:45,1280,SATT,02/20/2011 00:00:00
37425,08/17/2011 17:53:45,29,A05,02/20/2011 00:00:00
37426,08/04/2011 12:43:31,1280,SATT,08/04/2011 00:00:00
37426,08/04/2011 12:43:31,29,A05,08/04/2011 00:00:00
37428,08/04/2011 14:33:04,25,A01,08/04/2011 00:00:00
37428,08/04/2011 14:33:23,25,A05,08/04/2011 00:00:00
37428,08/04/2011 14:33:23,25,A02,08/04/2011 00:00:00
37428,08/04/2011 14:33:23,1100,SATT,08/04/2011 00:00:00
37439,08/09/2011 15:14:20,24,A05,08/09/2011 00:00:00
37439,08/09/2011 15:14:20,1060,SATT,08/09/2011 00:00:00
37442,08/09/2011 18:29:25,0620,SATT,08/09/2011 00:00:00
37442,08/09/2011 18:29:25,13,A05,08/09/2011 00:00:00
37443,08/09/2011 18:21:09,30,A05,08/09/2011 00:00:00
37443,08/09/2011 18:21:09,1320,SATT,08/09/2011 00:00:00
37445,08/10/2011 12:00:28,28,A05,10/01/2010 00:00:00
37445,08/10/2011 12:00:28,1240,SATT,10/01/2010 00:00:00
37447,08/10/2011 13:04:49,720,G03,10/01/2010 00:00:00
37447,08/10/2011 13:40:19,650,GREC,10/01/2010 00:00:00
37450,08/10/2011 14:29:14,27,A05,08/10/2011 00:00:00
37450,08/10/2011 14:29:15,1200,SATT,08/10/2011 00:00:00
37452,08/10/2011 15:57:29,1100,SATT,08/10/2011 00:00:00
37452,08/10/2011 15:57:29,25,A05,08/10/2011 00:00:00
37455,08/10/2011 16:07:20,32,A05,08/10/2011 00:00:00
37455,08/10/2011 16:07:20,1410,SATT,08/10/2011 00:00:00
37463,11/10/2011 17:28:06,1600,SATT,01/01/2011 00:00:00
37465,08/10/2011 18:27:14,1240,SATT,08/10/2011 00:00:00
37465,08/10/2011 18:27:14,28,A05,08/10/2011 00:00:00
37466,08/10/2011 22:23:23,0950,SATT,08/10/2011 00:00:00
37466,08/10/2011 22:23:23,20,A05,08/10/2011 00:00:00
37467,08/10/2011 21:28:53,27,A05,08/10/2011 00:00:00
37467,08/10/2011 21:28:53,1200,SATT,08/10/2011 00:00:00
37475,08/26/2011 19:13:48,22,A05,07/26/2010 00:00:00
37475,08/26/2011 19:13:49,0940,SATT,07/26/2010 00:00:00
37477,08/10/2011 22:12:08,32,A05,08/10/2011 00:00:00
37477,08/10/2011 22:12:08,1410,SATT,08/10/2011 00:00:00
37478,10/17/2011 14:25:03,0940,SATT,10/10/2010 00:00:00
37478,10/17/2011 14:25:03,22,A05,10/10/2010 00:00:00
37479,08/10/2011 22:18:38,21,A05,08/10/2011 00:00:00
37479,08/10/2011 22:18:38,0980,SATT,08/10/2011 00:00:00
37482,08/11/2011 15:39:13,1240,SATT,08/11/2011 00:00:00
37482,08/11/2011 15:39:13,28,A05,08/11/2011 00:00:00
37483,08/11/2011 15:44:07,1510,SATT,08/11/2011 00:00:00
37483,08/11/2011 15:44:07,34,A05,08/11/2011 00:00:00
37484,08/11/2011 15:57:53,600,S01,08/11/2011 00:00:00
37484,08/11/2011 15:58:05,600,S02,08/11/2011 00:00:00
37484,08/11/2011 15:58:05,26,A05,08/11/2011 00:00:00
37484,08/11/2011 15:58:05,1200,SATC,08/11/2011 00:00:00
37485,08/11/2011 18:41:22,24,A05,08/11/2011 00:00:00
37485,08/11/2011 18:41:22,1060,SATT,08/11/2011 00:00:00
37486,08/12/2011 10:25:30,0940,SATT,08/12/2011 00:00:00
37486,08/12/2011 10:25:30,22,A05,08/12/2011 00:00:00
37487,08/12/2011 10:33:19,33,A05,08/12/2011 00:00:00
37487,08/12/2011 10:33:19,1460,SATT,08/12/2011 00:00:00
37488,08/12/2011 10:48:36,24,A05,08/12/2011 00:00:00
37488,08/12/2011 10:48:36,1060,SATT,08/12/2011 00:00:00
37513,08/16/2011 16:49:31,26,A05,08/16/2011 00:00:00
37513,08/16/2011 16:49:32,1150,SATT,08/16/2011 00:00:00
37514,08/16/2011 16:54:02,1060,SATT,08/16/2011 00:00:00
